,Unnamed: 0,texts,+,-,?,Communication,Quality,Price,Safety
507,7557,"20.09.2021 оставил заявку на карту МИР = тарифный план:""Почётный Пенсионер."" ( операционист банка заверила , что НЕименных МИР в их офисе клиентам НЕ выдают). ""Именную ! Ждите смс о готовности. ""!!! ...... 24.09.2021 >>>>> смс о том , что карта...",0.007547946,0.6364922,0.35595986,0.558582,0.4218372,0.0054717707,0.014109062
508,6491,"12.10.2021 г. я получила кредит в АО «Почта Банк». При получении кредита, мне навязали заключить договора на приобретение сертификата №510190****33 ООО ""***"" от 12.10.2021 г., срок действия сертификата 1 год, стоимость 10 000 рублей (А по факту –...",0.0021890358,0.02499385,0.9728171,0.66489285,0.27086827,0.016257338,0.047981616
509,5350,"25.10.2022 г. мною была подключена подписка ""СберПрайм"" за 1 р. на период 3 месяца. сегодня, 24.01.2022 г. решаю эту подписку отключить ввиду не надобности, и т.к. на протяжении 3-х месяцев для меня не была актуальна ни одна из функций этой...",3.6880876e-06,0.99363565,0.0063606286,0.32754284,0.6617974,0.0039551794,0.006704704
510,835,"Приехал сегодня получить денежный перевод (система платежей контакт)изначально про гуглил что банк выдает и принимает платежи через эту систему,взял талон быстрые платежи (western winion,контакт,Россельхоз банк экспресс)сидел минут 40 хотя в...",0.33581212,0.052077625,0.6121103,0.072685935,0.7370282,0.18740588,0.0028799747
511,3763,"Застрял за рубежом волею кинувшего меня там Аэрофлота, с банковскими картами понятно что стало, и - с 23го, кажется, марта пытаюсь отправить себе же денег на свой же зарубежный счёт. Разумеется, в полном соответствии с законодательством РФ и тем...",0.0023401587,0.9369369,0.060722902,0.21571825,0.6940732,0.041070133,0.049138464
512,5004,"Добрый день! Вынужден сюда написать, так как на мои обращения с октября 2021 ничего не изменилось в отражении страховок в онлайн банке сбербанка. Они отражаются не полностью, а хотелось бы видеть у всех - адрес, объект, период, номер договора...",0.03640815,0.8907722,0.072819635,0.39455298,0.6037952,0.00049921294,0.0011525643
513,7372,"В конце августа я досрочно закрыла ипотеку и оставила заявку на получение закладной. Меня уведомили, что подготовка закладной займет до 30 календарных дней.   Прошел месяц, но никаких сообщений от банка я так и не получила. В конце сентября я...",0.0027930136,0.8805513,0.11665568,0.42684355,0.5666752,0.004594085,0.0018871931
514,1032,"Позвонил в контакт-центр банка. Голосовой помощник обрадовал фразой ""вижу, у вас есть заявка на кредит"". Попросил соединить с оператором. Сотрудница контакт-центра ответила, что переживать не о чем, заявка все равно отклонена. Задал вопрос...",0.005620074,0.9279112,0.06646866,0.9551798,0.0443545,6.3195894e-06,0.00045932303
515,2947,"04.05.2022 Было вынесено определение арбитражным судом о признании меня банкротом. На 23.04.2022 мои счета все так же заблокированы по процедуре банкротства. Обращался в офис, обращался к консультантам по горячей линии, говорят ждите. Хотя в...",0.0008222541,0.9361596,0.06301808,0.69945115,0.26924306,0.0034964166,0.02780935
516,5114,"Обращался не один раз (с декабря 2021) в мобильном приложении через раздел ""Помощь"". проблема: при подтверждении учетной записи через Гос услуги, что через личный кабинет через компьютер, что через мобильное приложение постоянно приходит письмо на...",0.012543424,0.6591728,0.3282838,0.5215954,0.47746938,0.00020403453,0.0007312369
517,598,"Звонки на горячую линию банков занимают не мало времени и все благодаря роботам, которые сначала пол часа предлагают выбрать из того, что нам не нужно, а потом подождать оператора, который ещё пол часа будет выходить на связь и разбираться в...",0.0031710167,0.98961127,0.007217717,0.54370016,0.4558202,0.0001836898,0.00029599576
518,1006,"В мае 2022 г. Я обращался в отделение по адресу :г Зеленоград,к1824,для того,чтобы закрыть дебетовую карту. Обслуживал молодой человек(имя не помню).После этого я попросил его принять отзыв анкетных данных.Данных сотрудник ПОЛЧАСА сидел,с умным...",0.00090588524,0.8439605,0.15513363,0.7120517,0.241894,0.004090726,0.041963708
519,3756,"Являюсь клиентом банка уже более двух лет. И за все это время особых претензий к банку не было.  Да, были косяки, когда банк списывал комиссию за обслуживание карты, хотя по новым тарифам не должен был. Но в этом случае бвнк оперативно вернул...",0.02076361,0.91102195,0.06821453,0.21190986,0.74307066,0.024594203,0.02042528
520,1775,"Случилась мне необходимость актуализировать свои данные в банке, а именно изменить фамилию. Обратилась к ""я.картам"" для уточнения информации о работе отделений. песетила 3(!) города и ни в одном не смогла попасть, поскольку они не работали...",0.0074960906,0.8773782,0.1151257,0.46774575,0.51521486,0.005359349,0.011680135
521,7931,"Здравствуйте ,хочу сказать""спасибо""и выразить благодарность банку ""Точка"" и в частности оператору Анне за подход, включенность в клиента, помощь и решение периодически возникающих вопросов. Если конкретно, то вчера 03,08,2021 года банком была...",0.9337662,0.003850726,0.062383085,0.65045214,0.34917217,0.000100379264,0.00027528664
522,1628,"Не могу получить свои деньги по аккредитиву № ******* на протяжении 10 дней уже. Условие-предоставление документов покупателем. Документы все предоставлены , а деньги получить не могу  Звоню на горячую линию, отправляют в отделение, прихожу в...",0.0020356518,0.9609212,0.037043113,0.28562096,0.68499625,0.01186285,0.017519934
523,6350,"Об обеих проблемах Банку давно известно, судя по ответам представителя Банка в местном форуме, но воз и ныне там. Подробности: 1. В мобильном приложении (МП) предусмотрено закрытие цифровых карт, которое когда-то работало. В последний месяц этот...",0.02010093,0.45981687,0.52008224,0.51553094,0.47654742,0.0018048733,0.006116636
524,2775,"Добрый день! 24 мая мне поступил запрос в рамках 115 ФЗ. После всех уточнений, какие документы необходимо предоставить, 27 мая был предоставлен ответ в срок, установленный вами. Были предоставлены документы (договоры, акты, счета, приложения)...",0.00062361994,0.00818635,0.9911901,0.6429705,0.35277107,0.0012474124,0.0030109321
525,2619,"Когда стала пользоваться дебетовой картой ""Tinkoff Black"", понадобилась услуга перевода средств по номеру телефона. Не могла найти в приложении. В поддержке через онлайн - чат сотрудники очень быстро среагировали и помогли. Нравится то, что...",0.7120975,0.05555568,0.23234676,0.53338206,0.46422702,0.00031098738,0.0020799648
526,4990,"Здравствуйте, являюсь клиентом Сбербанка, последнее время мне постоянно звонят с номера 900. Эти звонки (до 10 в день) сильно мешают, кроме того, отвлекают от работы. Обращение в чат в первый раз ничего не дало, во второй раз появилась милая...",0.051189996,0.9219507,0.02685935,0.71461844,0.2836469,0.00020350207,0.0015311312
527,6041,"Пользуюсь мобильным приложением банка ежедневно. В последнее время всё чаще наблюдаю ошибки при попытках перевода денежных средств между счетами и посредством СБП. Это выражается в сообщениях вида ""Перевод не выполнен. Операция временно...",0.008008577,0.97520816,0.016783271,0.3886013,0.5986247,0.007403902,0.0053700246
528,5821,Уважаемые коллеги из Сбербанк. Списали подписку - 1999 р. По телефонной линии наотрез отказались возвращать деньги. Ранее подписка для меня была бесплатной. И тут под новый год списали. Почему нельзя вернуть? Мне больше не нужен СберПрайм!!! Вроде...,0.00039662494,0.89177495,0.10782839,0.6969828,0.28594646,0.0027218375,0.014348911
529,1743,"08.05.2022 17:56 я уже размещала свой отзыв по поводу дикости Альфа-Банка в отношении персональных данных.  04.07.2022 16:07 Банк в ответ написал нечто, не имеющее отношения к действительности ""...Также у вас имеется счёт **9344, закрыть его...",0.0008103984,0.88233167,0.1168579,0.8711526,0.095587894,0.00023194561,0.033027537
530,7713,"Опять Альфа-банк косячит. История приключилось с мамой, но проблема справедлива для всех, кто решит воспользоваться описанной ниже функцией, т.к. воспроизводится и в моем мобильном приложении. Итак в мобильном приложении Альфа-мобайл выбираем:...",0.5406381,0.040997114,0.41836476,0.45526537,0.5382286,0.0015324656,0.004973658
531,5501,"В декабре 2018 г. мной была получена карта МИР-UnionPay ТП Персональный дебетовая 6234 46** **** 4900. В январе 2019 г. мной была получена карта МИР 2200 38** **** 0216, ТП Пенсионный, это важно,для дальнейшего пояснения. Сдал карту 6234 46**...",0.0020627475,3.3786575e-05,0.99790347,0.31673393,0.07070283,0.00652619,0.6060371
532,77,"Мне понадобилась справка об остатке основного долга по ипотеке. Хотела заказать онлайн, т.к., наверное, не осталось банков, которые не предоставляли бы такие элементарные услуги дистанционно. Но как оказалось, в приложении функция заказа такой...",0.015999297,0.9166226,0.06737809,0.74196607,0.25557542,0.0007702423,0.001688346
533,3089,"Являюсь клиентом Банка не первый год. Был опыт как потребительского кредитования, так и использования кредитной карты ""Свобода"".  Первый опыт покупки в рассрочку прошел на ""отлично"". Но при дальнейшем использовании карты начали происходить...",0.3128689,0.3971492,0.2899819,0.35590628,0.5284534,0.024319207,0.09132099
534,4421,"Здравствуйте, хочу оставить отзыв о данном банке. Банк, под видом технической ошибки, не дает продать металл с ОМС. (видимо курс вырос, а банку нужны деньги) Сначала не принимали даже обращение, после приняли, но прислали отписку, что ждите -...",0.024129754,0.9073779,0.06849236,0.57386976,0.40552935,0.009700797,0.010899973
535,6534,"По-настоящему довольна обслуживанием в банке. Все вопросы решаются оперативно, менеджеры грамотные, много вопросов можно решить дистанционно, через чат. В чате операторы отвечают за пару минут, ооочень этим довольна!  Карту ""Халва"" оформила ради...",0.69901025,0.22294298,0.07804683,0.7969567,0.20297898,9.573914e-06,5.463697e-05
536,5001,"Ещё раз убеждаюсь как безобразно работает Сбербанк. Сегодня произошла следующая ситуация- из-за мошенников, которые ремонтировали мой компьютер, затем пришло СМС о смене владельца телефона. Срочно начала звонить на все номера Сбербанка, тупо...",0.29302785,0.15804556,0.5489266,0.10168804,0.89523107,0.0014158575,0.001665077
537,2975,"Здравствуйте. 18.05.2022 г был в отделении Кузьминское. При входе меня встретила консультант С. и помогла выдать талон. Буквально через пару минут меня пригласили за 1 окно, сидела девушка менеджер А-ян Карина.  Я обратился за вопросом по своим...",0.86899555,0.028300352,0.102704056,0.77650166,0.22338457,1.9515e-05,9.4256095e-05
538,5120,"Добрый вечер 15.10.2021 обратилась в отделение банка ВТБ с исполнительным листом и соответствующим заявлением о перечислении денежных средств с расчетного счета должника по ИЛ серии ФС № 03****54, выданному Красногорским городским судом Московской...",0.00048281677,0.0012042853,0.99831295,0.35086057,0.6371932,0.0060207625,0.0059255343
539,3606,"Оплатил ипотечное страхование в СОГАЗ 11.02.22 сразу же отправил фото квитанции об оплате на почту 1233@vtb.ru, пришло, автоматическое сообщение, что ""Статус продления договора страхования обновится в ВТБ Онлайн в разделе «Страхование» до конца...",0.005629457,0.08148694,0.91288364,0.6694705,0.321575,0.002191107,0.0067634145
540,196,"Погасили ипотеку по договору 623/*****-**2702 досрочно 27.09.2022 ,в чате,по звонку ,в моб.приложении писали сотрудники ,что снятие обременения проводится автоматически в течение 15 рабочих дней, сегодня 14рабочий день,до сих пор не переданы даже...",0.00025415144,0.97677535,0.022970466,0.58541137,0.41401324,0.00012628674,0.0004490112
541,1898,"Хотел взять кредит наличными через приложение, без страховки ,под 15,9 %, и вот приложение зависло и выдало ошибку,что не могут оформить кредит,пробывал дважды,но потом зашёл в приложение и увидел на счету дееьги и оформленный кредит со страховкой...",0.0036836301,0.968695,0.027621452,0.2125718,0.7650124,0.019160058,0.0032556974
542,6280,"Пользуюсь большинством продуктов экосистемы Тинькофф на протяжении почти 15 лет,  всегда был доволен обслуживанием, но последнее время обратил внимание на снижение уровня сервиса. Подключил пакет услуг Тинькофф Премиум в августе 2021 года, в...",0.9684313,0.0090492675,0.02251945,0.10127612,0.8622409,0.03413235,0.0023506891
543,2027,"Ужасный сервис! Сначала заманивают условиями и было все отлично, но потом началось то, чего не должно быть у банка с первоклассным сервисом (тем более с премиум подпиской): начались введение ограничений, потом введение комиссий. Причем уведомления...",0.8450495,0.023638183,0.1313123,0.094865635,0.8472275,0.054894056,0.0030127564
544,680,"просто ПОМОГИТЕ.невозможно перевести деньги со счета Копилка на карту Халва.-не говоря уже о переводе на карты других банков.Ушла из магазина ,не сумев оплатить покупку!виснет приложение уже больше часа.приложение выдает ""Ошибка подключения к...",0.0002751337,0.9841653,0.015559547,0.3971914,0.5731349,0.010781509,0.018892115
545,3379,"По сути вопроса. Я требую, чтобы все причастные к работе над данным вопросом были подвергнуты проверке на профпригодность, сделаны взыскания в соответствии с причиненными неудобствами и нанесению репутационных потерь банку. Начну с того, что...",0.033780046,0.86627805,0.09994194,0.45985195,0.5360464,0.0015621529,0.0025395218
546,5685,Здравствуйте!Платеж ЖКУ Москва от 19.09.2021 на сумму 2869.28 руб. не дошел до получателя.Неоднократные обращения с просьбой предоставить платежное поручение для розыска платежа МТС-банк игнорирует.30.09.2021Оставил обращение 1-714711701936 - о том...,0.0007301748,0.6841898,0.31508008,0.4133176,0.52444667,0.042792864,0.019442918
547,7081,"Написала 5 дней назад о комиссии, которую с меня удержали за пользование заемными средствами карты Халва не у партнеров банка и, честно говоря, не думала что станут разбираться с этим вопросом и уж тем более вернут удержанную комиссию. Но...",0.015602573,0.95657825,0.027819104,0.6194085,0.37442976,0.0020154752,0.004146267
548,4164,"Я давний зарплатный клиент, раньше в целом банк устраивал, проблемы если были - решались через Народный рейтинг. Но как только ввели санкции, банк ВТБ испортился( 1. В чате поддержки в мобильном приложении теперь отвечает только бот, на...",0.09618406,0.8505348,0.053281084,0.08160443,0.8166278,0.09460537,0.007162387
549,2020,"Имея желание произвести полное досрочное погашение ипотечного договора 05.07.2022, 04.07.2022 в приложении банка мне не удалось этого сделать, выдавало ошибку, в связи с чем я обратилась в чат банка, где мне сообщили о технической ошибке, и было...",0.0048175678,0.88245136,0.11273113,0.6284971,0.3693388,0.00074269,0.0014213276
550,1703,"В первых числах марта получила альфа карту, при этом мне зачем-то открыли брокерские счета, которые я открывать точно не просила. Сначала пробовала закрыть через чат, сказали,что Закрыть брокерский счёт можно в отделении Альфа-Банка или по тел: 8...",0.0029148725,0.8899055,0.107179604,0.68322223,0.3086708,0.0014762237,0.0066307154
551,5459,"Стояла рядом с окном сотрудника почта банка (просто в очереди) сотрудница общалась с коллегой и сообщала, что «приходила противная бабка, хочется вообще всех на*ер послать» считаю, что подобные выражения как в вообще, так и в присутствии клиентов...",0.0049129245,0.9536933,0.041393727,0.7287524,0.26941228,0.00023827852,0.0015970564
552,3255,"Добрый день! Хотела бы рассказать о своём посещении отделения Россельхозбанка в городе Волгодонске. Отделение чистое, светлое, в отличном районе, а самое главное это сотрудники - отзывчивые, доброжелательные, всегда готовые помочь....",0.9739909,0.005157202,0.020851905,0.48900133,0.5108866,5.5081768e-05,5.7078694e-05
553,57,"Обращалась в чат поддержки банка Тинькоф, операторы быстро ответили на мои вопросы, потом . когда мне потребовалось закрыть один счет быстро среагировали, не запрашивали дополнительную информацию, в течение 5 минут закрыли счет. При открытии карты...",0.9019384,0.054208398,0.043853227,0.55021626,0.44920954,0.0001979767,0.00037625813
554,1735,"Ребята из Альфа банка какое-то время начинали меня радовать: запустили крупномасштабную акцию по привлечению клиентов, но для того, чтобы эти клиенты оставались - они ничего не сделали, а даже наоборот. Была акция: «Гарантированные подарки всем...",0.10042001,0.84912467,0.050455324,0.6232627,0.36359727,0.0076612695,0.005478796
555,2942,"Здравствуйте !!! Сегодня, мне позвонили, из Московского Коммерческого Банка, с телефона, +79*****1124, с предложением, потребительского кредита и не дослушав, мой ответ, БРОСИЛИ ТРУБКУ !!! Я конечно, всё понимаю, но с таким отношением, к...",0.32806036,0.16495097,0.5069887,0.9310718,0.066183,6.168475e-05,0.0026834207
556,3593,"Я веду свое дело с 2012 года. Начинала с небольшой торговой точки, сейчас, конечно, значительно расширилась. Я сама по образованию бухгалтер, и поначалу сводила все расчеты, подавала декларации и иную отчетность самостоятельно. Но в последние пару...",0.8000442,0.05950094,0.14045492,0.19993652,0.7512204,0.046610117,0.002232939
557,7424,"Я много читаю отзывов  о работе Совкомбанка,разные есть... Но хочу оставить свой отзыв  о сотрудничестве  с Совкомбанком. При любом обращении,на горячую линию, в чат банк , на сайт, я всегда довольна обслуживанием. 1.Оперативное решение моих...",0.5615005,0.27097723,0.16752233,0.67408746,0.3198017,0.0013895704,0.004721361
558,1426,"Приехали с сыном в Москву с Дальнего Востока на 3 дня, Пушкинская карта не работает, на горячей линии говорят мы не знаем почему не работает, ждите 4 рабочих дня. На горячей линии внятного ничего не могут объяснить, предлагают ребёнку купить билеты...",0.00031697896,0.9816218,0.018061154,0.4650285,0.5287483,0.0024604406,0.0037628121
559,4041,"9 марта 2022 года просто так заблокировали зарплатную карту, которую оформляли через моего работодателя. В уведомлении сказано ""согласно политики безопасности"". Никаких объяснений 11 марта в отделении куда я обратился предоставить не смогли...",8.004805e-06,0.8460491,0.15394294,0.80367684,0.13985142,0.0023699503,0.05410177
560,5134,"Добрый день! Никогда не писала негативные отзывы на этом сайте, но ситуация складывается так, что больше написать больше некуда.  Оформила карту Тинькофф банка в конце октября 2021 года. Увидела рекламу у блогеров, подумала, что может пригодиться...",0.0032878164,0.79767305,0.19903912,0.7110102,0.26954052,0.0079101175,0.011539106
561,7260,"В феврале 2021 г. я присоединилась в Премьер Сбербанку, моим менеджером была Инга, работавшая на тот момент по адресу г. Москва, ул. Соколово-Мещерская, д. 14. Со своей стороны могу сказать, что при оформлении пакета Сбербанк Премьер мне указали...",0.018178893,0.009840412,0.97198063,0.89920783,0.09359484,0.0007061517,0.006491143
562,3934,"В декабре 2021 года я поменяла сим-карту и спросила в личных сообщениях ПБ: ""Здравствуйте, собираюсь заменить сим-карту у оператора (поменяю микро-сим на нано-сим и вставлю в другой телефон). Может ли это повлечь блокировку доступа к...",0.04673759,0.09279878,0.8604636,0.9230767,0.055952027,0.0041201203,0.016851237
563,779,"В конце августа воспользовался предложением банка Русский стандарт об открытии Кредитной карты Мир Кредитная+, чтобы немного сэкономить на подготовке детей к школе, т.к. был обещан кэшбэк аж 10% в т.ч. в категориях одежда, обувь и детские товары...",0.06523321,0.10747164,0.8272951,0.07467315,0.47879505,0.4425465,0.003985321
564,3391,"Обратившись в чат Сбербанка, надеялась получить полную консультацию о интересующей меня информации, а именно о возврате средств и изменении паспортных данных.  Я уточнила у оператора Ирины сроки возврата, она мне их сообщила - молодец. Далее я...",0.4024134,0.3921207,0.20546594,0.8181127,0.08794483,0.002106022,0.09183654
565,5110,"В данном банке имеется карта кредитная, при оплате с которой можно получить вознаграждение! Вроде все хорошо, бонусы начисляются, НО эти бонусы в целом не возможно потратить!!! Часть бонусов ранее смогла потратить через приложение...",0.0076957345,0.9599938,0.032310445,0.06759776,0.85594815,0.07006315,0.0063908854
566,214,"Обратилась 16.10.2022 в онлайн-чат в виду невозможности активации акции партнера банка из-за того, что приложение на мобильном устройстве устарело. Партнёр банка предлагал кэш-бэк за покупку на определенную сумму. Вопрос был оперативно переведён...",0.0024511055,0.93761134,0.05993753,0.77867407,0.18825458,0.006250747,0.02682062
567,5919,14.12.2021года мной проводилась операция внесения денежных средств на карту  в сумме 500 000 руб. (100 шт по 5000) через банкомат ПАО ВТБ (АТМ 389914) находящийся по адресу: ул. 2-я Железнодорожная 78. По Иркутскому Времени в 18:35. Когда в...,0.001054241,0.003362972,0.99558276,0.10131618,0.7185592,0.17626306,0.0038616268
568,6728,Добрый день. 4 ноября 2021 г. в рамках программы лояльности Сбербанк Спасибо в игре СберПраймСити мною были приобретены суммарно 200 ходов по карте игры за 5800 бонусов Спасибо. В ходе выполнения ходов мне неоднократно (всего 15 раз) выпадали...,0.38647598,0.04363715,0.56988686,0.11929671,0.7523892,0.11981017,0.00850394
569,7073,"Через мобильное приложение заказал 15 октября перевыпуск дебетовой карты, до сих пор (26 октября) не получил. Дважды звонил в контактный центр, девушки уверяли, что перевыпуск карты и срок доставки в область (Мытищи) - 3-4 дня. Т.е. прошло уже...",0.018441517,0.7327209,0.24883756,0.3130174,0.67317253,0.009434062,0.004376014
570,4286,"Я постоянный клиент Райффайзен банка, все устраивало, пользуюсь картами и кредитами. В середине 2021 года я оформила кредит в данном банке на ремонт, в феврале банк предложил рефинансирование + наличные деньги сверху. Я оформила. По кредиту...",0.68521357,0.018411063,0.29637536,0.21504237,0.7443994,0.031257093,0.009301142
571,1715,"Хочу поставить заслуженную оценку 5 и поблагодарить сотрудников Банка за обслуживание, которому нет равных. За годы сотрудничества не было ни одной ситуации, которая не решилась бы в пользу меня, как клиента. Если и создается обращение, то я уже...",0.0074903653,0.9860136,0.006496054,0.5483877,0.45068634,0.0002568804,0.0006691403
572,3214,"Давно не оставлял отзыв о “Таврическом”. Вот руки дошли,наконец.Так сложилась обстановка недавно, что ставки по депозитам пошли вверх, а у меня как раз месяц-два-три оставалось до завершения сроков в “Таврическом”. Обратился в банк с просьбой...",0.20084934,0.6314795,0.16767107,0.37117916,0.5854779,0.0322627,0.011080276
573,2061,"Со Сбербанком работаем уже не первый год.  И были единичные случаи, когда сотрудники Сбербанка искренне мне помогли.  Я, в большинстве случаев, попадаю на безграмотных сотрудников, которые не знают как помочь своему клиенту.  Очень не удобный...",0.006632348,0.9744329,0.01893483,0.45290017,0.54324067,0.0006616618,0.0031975529
574,2925,"Здравствуйте, я занимаюсь покупкой криптовалюты на бирже и как осознанный гражданин, 14.05 (даты очень важны) самостоятельно обратился в банк, с целью выяснить, требуется ли мне обосновать свои переводы, так как совсем недавно начал работать. На...",0.00958176,0.81895846,0.17145973,0.670231,0.31818146,0.0049305786,0.0066569666
575,7022,"Банковские услуги давно и прочно вошли в жизнь каждого обывателя. Оно и хорошо, с одной стороны, но и создает трудности, с другой. Вот о трудностях и хочется рассказать. Неоднократно обращался в МТС Банк с разными вопросами - по картам...",0.4204905,0.35818836,0.22132112,0.4677413,0.526825,0.0026736232,0.0027600678
576,2488,"В наше непростое время стало уже привычным видеть камни в огород банка, а я хочу поблагодарить и банк, и ПБ, в частности. За неделю до отмены комиссии за SWIFT делал перевод. Естественно, заплатил комиссию в соответствии с действующими на тот...",0.39856958,0.3115913,0.28983906,0.5042668,0.48422256,0.010323951,0.0011866787
577,4227,"Невозможно обновить паспортные данные (после смены паспорта) в интерфейсе системы. Данные вводятся, но не сохраняются и не обновляются, соответственно, вернуть все возможности работы с кошельком невозможно. Это ошибка на сайте, дефект работы...",0.00060530833,0.97821313,0.021181507,0.012252394,0.98592687,0.0016115686,0.00020923329
578,6678,"Всем доброго времени суток, хотел бы поведать вам свою историю с Тинькофф. Сам давно пользуюсь данным банком и никаких вопросов к нему не было, решил и маму свою перевести в данный банк. Заказ ей ДЕБЕТОВУЮ карту с доставкой домой. Работник привез...",0.5233672,0.14932655,0.32730624,0.58947676,0.40702596,0.0008011082,0.0026961893
579,4563,"Здравствуйте. Хочу поделиться историей поддержки, в критических ситуациях, в банке. Может быть это вас как то обезопасит. Вводные данные, я пользуюсь всеми продуктами банка от расчетного счета для бизнеса до инвестиционной платформы. Везде...",0.3819504,0.026227707,0.59182185,0.13194418,0.85517573,0.009974293,0.002905748
580,3162,"Сайт и приложение не работает. При переходе на вкладку Погашение кредитов появляется сообщение об ошибке при обработке запроса (404). Данная ошибка появляется в браузерах Chrome, Microsof Edge, а также в мобильном приложении. Решение такой проблемы...",0.00046937598,0.9695096,0.03002112,0.26330042,0.7355178,0.00020782834,0.0009738369
581,3240,"Совершал перевод с одной карты другого банка на свою же карту ВТБ, но ошибся в реквизитах, платеж ушел другому клиенту ВТБ. У банка отправителя получил данные финансовой транзакции, далее после ""футбола"" между чатом в приложении и отделением...",0.020039875,0.89440286,0.08555723,0.61557186,0.33667782,0.03180768,0.015942667
582,6207,"Хочу выразить свою благодарность менеджеру Абсолют банка в Выборге С-ко Анастасии за хорошее обслуживание. 01.12.2021 г.обратился в банк  для оформления дебетовой карты  (нужна была другая карта, что бы не светить зарплатную карту в интернете)....",0.7396035,0.019683365,0.24071312,0.5605536,0.41233253,0.009470517,0.017643312
583,6516,"Ранее обращался в Колл Центр этого банка, обращение №211118-0352-436400 от 18/11/2011 по поводу того, что мои счета открываются в другом населённом пункте, а именно в г. Находка, хотя я давно проживаю в городе Владивосток. До недавнего времени все...",0.0019397043,0.91566056,0.08239982,0.5411579,0.45398638,0.0010044343,0.0038513413
584,5061,"Как я понимаю заблокировали накопительный счёт из-за ИД, кроме номера и даты не дают информацию, ни по горячей линии, ни в офисе. По этому же ИД были списания с основного расчётного счета. В офисе просят документы, что долг по ИД закрыт. Какие...",0.0028573312,0.9361979,0.060944807,0.5846861,0.40737194,0.001633095,0.0063089123
585,6517,"Привет всем тем,кто читает этот отзыв,не знаю,что вы ищете и зачем пришли на сайт,но возможно именно я и мой отзыв вам помогут.  Что ж, пишу я о том, как кардинально изменилось мое мнение о ЮMoney, я уже лет 5-7  являюсь их клиентом,еще когда...",0.01843196,0.8523242,0.12924382,0.7865188,0.21268216,4.1449628e-05,0.00075758423
586,4565,Этот банк - недоразумение. Дозвонится - невозможно. В чате приложения - не отвечают. Пример: 6 марта написал в чат в 13:09 - ответ поступил 7 марта в 00:36 5 марта написал в чат в 10:36 - ответ поступил а 14:58 2 марта написал в чат а...,7.081783e-06,0.96123284,0.03876004,0.8426391,0.15466884,0.00043278793,0.002259311
587,6465,"Сделка вторые сутки как зарегистрирована в Росреестре, деньги с номинального счета на счет продавца до сих пор не ушли. Обращение на телефонную поддержку Домклика бесполезно - там голосовой ответчик, который не выводит на связь с живым...",0.0061347284,0.92987895,0.0639863,0.78713316,0.17161848,0.0026070245,0.038641457
588,4637,"24.02.2022  пополнение было карты HOME CREDIT, в банкомате промсвязь банка, деньги так и не поступили и ответа на обращение нет, ответ  обещали дать до 02.03.2022,но теперь его продлевают.... уже не первый раз, когда этот банк списывает и зачислят...",0.00037641297,0.98116446,0.018459078,0.7526007,0.24236523,0.0014840129,0.003550086
589,3733,Я продолжаю писать жалобы на всех сайтах. Вопрос по обращению 5-8610386807570 не решён с 29/03. Уже прошло почти 2 недели и служба поддержки которая состоит из чат-ботов а не живых людей продолжает кормить меня «завтраками» а если звонить в горячую...,0.0015421946,0.9484316,0.050026268,0.64976156,0.34332943,0.0010068882,0.0059022238
590,6756,"Хочу оставить отзыв на ""прекрасный"" банк! В сентябре подключил сберпрайм+ и тут началось.. начало слетать все по порядку.. сначала под сберid не мог зайди,подписка слетела,мобильный банк слетел и в итоге карта исчезла из мобильного банка и решали...",0.5038818,0.23323546,0.26288277,0.5056726,0.4665878,0.0071491874,0.02059045
591,562,"Произошла в июне месяце со мной курьезная история в Альфе. Ну а на фоне того, как Альфа банк активно зазывает писать отзывы про себя на Банки.ру - решил тоже написать) Заказывал себе справку по форме для госслужащих в июне, ждал неделю (хотя...",0.005010413,0.67672485,0.31826475,0.5708203,0.40839496,0.008067397,0.01271738
592,4026,28.03 я обратился в отделении банка на Добролюбова 16/2 для смены мобильного телефона. Меня сразу приняли и поменяли телефон и помогли установить мобильное приложение. До этого я не мог это сделать.  Никакие данные не отображались и выдавал...,0.00077588245,0.963874,0.035350077,0.9554938,0.027030587,0.00010575494,0.017369887
